user_id,product_id,rating
227,106,5
227,295,4
227,214,4
228,220,4
228,79,2
228,170,4
228,68,2
228,132,5
228,31,2
228,245,5
228,90,4
228,133,5
228,14,5
228,39,4
228,219,3
228,269,4
229,45,5
229,106,5
229,87,4
229,63,4
229,298,2
230,5,2
230,157,2
230,244,5
230,243,4
230,196,2
230,294,3
230,272,5
230,289,3
230,107,4
230,266,5
230,39,4
230,40,5
230,247,2
230,217,2
231,244,4
231,266,5
231,241,3
231,137,4
231,166,2
231,31,4
231,45,2
231,38,3
231,131,5
231,291,4
231,269,2
231,243,4
231,21,2
231,93,2
232,128,4
232,201,4
232,39,4
232,53,4
232,94,4
232,109,5
233,92,5
233,239,3
233,133,2
233,80,5
233,232,5
234,202,5
234,147,3
234,200,2
234,120,5
234,55,4
234,300,3
234,151,4
234,299,4
234,146,4
234,189,2
234,234,4
234,163,5
234,284,5
234,232,3
235,141,4
235,279,5
235,54,4
235,225,5
235,229,5
236,110,5
236,161,5
236,95,4
236,63,4
236,154,4
236,262,5
236,86,3
237,219,2
237,172,5
237,23,4
237,132,5
237,236,5
237,297,3
237,220,4
237,288,5
237,44,5
237,93,4
237,190,3
237,173,4
237,230,2
238,248,4
238,167,4
238,230,2
238,81,2
238,178,5
238,295,5
238,234,3
239,291,4
239,184,5
239,265,4
239,30,2
239,152,4
239,39,3
239,264,4
239,60,4
239,84,4
239,163,2
239,125,5
239,215,2
240,156,4
240,76,2
240,77,4
240,190,3
240,60,3
240,125,3
240,213,4
240,146,4
240,167,3
240,243,5
241,166,4
241,198,5
241,209,5
241,254,4
241,147,4
241,286,4
241,300,3
241,115,5
242,7,4
242,203,2
242,29,2
242,134,5
242,298,5
242,246,2
242,149,4
242,62,5
242,67,2
242,222,4
242,296,3
243,269,5
243,161,5
243,225,3
243,177,4
243,41,5
243,276,4
243,235,4
243,157,4
243,125,4
243,86,4
243,275,5
243,100,3
243,92,2
244,211,2
244,139,2
244,146,4
244,54,4
244,202,5
244,53,5
244,66,5
244,259,3
244,86,4
244,264,5
244,248,4
245,253,5
245,191,3
245,125,4
245,203,2
245,243,4
245,91,4
245,114,5
245,153,5
245,279,2
245,25,4
245,291,4
245,8,5
245,127,5
245,115,4
246,296,4
246,166,5
246,31,5
246,66,4
246,204,4
246,185,4
247,39,4
247,299,4
247,170,3
247,73,2
247,6,5
247,173,5
247,124,4
247,105,4
247,179,4
247,83,4
247,5,2
247,174,5
247,156,5
247,298,4
247,118,3
248,150,4
248,181,3
248,236,4
248,291,5
248,159,5
248,251,4
248,172,5
248,85,2
248,141,4
248,234,5
248,192,4
248,243,4
248,115,2
248,90,3
248,126,5
249,80,4
249,291,2
249,35,4
249,18,5
249,191,4
249,72,4
249,295,5
249,229,5
249,287,4
250,30,5
250,208,3
250,67,5
250,144,5
250,173,4
250,29,4
250,2,2
250,60,2
250,277,5
250,132,2
251,75,3
251,90,4
251,38,3
251,92,4
251,173,4
251,194,2
252,23,3
252,49,3
252,63,4
252,36,2
252,257,4
252,115,3
252,66,5
253,85,5
253,29,3
253,68,2
253,183,3
253,166,5
253,239,4
253,104,4
253,64,4
253,294,5
254,209,3
254,169,5
254,103,4
254,66,4
254,172,5
254,224,3
254,216,5
254,24,4
254,141,2
254,109,2
254,17,4
254,295,4
255,217,5
255,21,5
255,138,4
255,85,5
255,9,4
255,56,4
255,93,2
255,265,5
255,41,2
255,44,2
255,184,3
255,29,2
255,31,4
256,71,5
256,142,4
256,214,4
256,300,4
256,74,2
256,36,5
256,61,4
256,273,4
256,266,4
257,229,3
257,99,5
257,270,2
257,19,4
257,203,4
257,37,4
257,92,5
258,26,3
258,89,5
258,115,5
258,243,2
258,277,5
258,109,3
258,5,3
258,229,5
258,52,2
258,117,2
258,71,5
258,100,5
258,121,5
258,187,3
258,181,5
259,149,2
259,155,5
259,227,5
259,278,4
259,154,4
259,118,5
259,33,4
259,127,4
259,260,3
260,101,4
260,55,3
260,1,4
260,163,4
260,183,4
260,198,4
260,167,2
260,79,4
260,54,4
260,193,5
260,212,4
261,126,2
261,110,5
261,214,2
261,127,2
261,293,4
261,249,2
261,49,4
261,245,4
261,90,3
261,244,4
261,131,5
261,60,2
262,293,2
262,224,4
262,161,5
262,294,4
262,298,4
262,230,3
262,129,4
262,207,5
262,36,5
262,267,4
262,107,4
262,186,4
262,76,4
263,159,2
263,217,4
263,255,5
263,226,3
263,268,5
263,170,5
263,95,2
263,15,2
263,175,4
263,238,4
264,147,5
264,240,5
264,55,4
264,20,3
264,264,4
265,78,5
265,55,5
265,237,2
265,240,4
265,285,2
265,219,5
265,137,3
265,116,3
265,131,5
265,245,4
265,44,4
265,126,5
266,131,3
266,184,3
266,216,4
266,240,4
266,141,4
267,130,4
267,193,5
267,9,5
267,74,4
267,258,4
267,30,5
267,2,3
267,103,4
267,81,4
267,280,4
267,158,4
267,10,4
267,23,2
267,95,2
267,231,4
268,284,3
268,38,4
268,105,4
268,66,4
268,110,3
268,108,2
268,259,4
268,198,5
268,186,4
268,68,4
268,59,4
268,241,3
269,203,4
269,197,5
269,86,5
269,60,3
269,212,4
269,132,5
269,112,5
269,90,2
269,145,3
269,193,2
269,189,2
269,163,3
269,275,3
269,170,5
270,95,4
270,262,3
270,104,4
270,239,5
270,34,4
270,190,5
270,85,5
270,214,2
270,17,2
270,188,2
271,296,2
271,71,5
271,108,5
271,289,5
271,267,5
271,245,4
271,276,4
271,254,4
271,299,5
271,52,4
271,95,4
271,216,5
271,206,5
271,48,3
272,57,4
272,206,3
272,282,4
272,215,5
272,114,4
272,130,2
272,201,5
273,84,5
273,173,4
273,4,4
273,80,4
273,116,5
273,162,4
273,224,2
273,249,3
273,100,4
273,8,2
273,43,5
273,93,5
273,266,2
273,269,5
274,159,4
274,141,4
274,9,5
274,162,4
274,79,3
274,29,4
274,6,2
274,93,4
274,171,4
274,69,3
274,124,4
274,245,2
274,21,4
274,238,4
275,112,3
275,156,3
275,206,4
275,208,5
275,172,4
275,26,5
275,270,5
276,290,5
276,68,3
276,131,5
276,65,4
276,57,5
276,147,2
276,163,5
276,32,3
276,297,4
276,172,4
277,171,4
277,64,4
277,175,5
277,221,3
277,206,5
277,89,5
277,150,4
277,226,4
277,190,3
277,257,4
277,27,4
277,262,4
278,83,4
278,176,3
278,166,3
278,213,4
278,112,4
278,21,4
278,165,3
278,149,2
278,130,4
278,147,2
278,274,4
279,224,4
279,45,5
279,136,4
279,97,5
279,139,3
279,125,4
279,83,5
279,81,2
279,188,5
279,21,5
279,215,2
279,34,5
279,133,4
279,33,3
280,134,2
280,182,4
280,37,4
280,297,4
280,51,3
280,80,5
280,174,4
280,283,4
280,220,3
281,68,5
281,208,4
281,33,5
281,41,5
281,2,4
281,129,2
281,269,5
281,160,5
281,264,5
281,134,4
281,112,2
281,266,2
281,34,4
281,170,2
282,240,4
282,114,2
282,168,3
282,185,5
282,279,4
282,7,5
282,89,4
282,266,4
283,54,2
283,292,4
283,231,2
283,83,4
283,97,2
283,17,2
283,265,3
283,132,4
283,5,4
283,137,3
283,174,5
283,6,4
283,107,5
283,112,5
283,273,5
284,194,4
284,154,4
284,60,3
284,136,5
284,248,4
284,191,4
285,117,4
285,242,5
285,74,4
285,197,4
285,78,4
285,109,4
285,281,5
285,290,4
285,88,5
285,104,5
285,262,2
285,238,3
285,279,4
286,34,4
286,15,5
286,239,2
286,245,5
286,132,4
286,26,2
286,203,4
286,20,5
286,77,3
286,130,5
286,277,2
286,230,4
287,155,4
287,144,4
287,91,2
287,184,2
287,125,4
287,136,5
287,101,2
287,128,4
287,85,5
287,277,4
287,223,5
287,54,5
287,116,2
288,181,4
288,47,5
288,232,5
288,207,5
288,237,5
288,198,4
288,11,4
288,253,4
288,59,5
288,54,5
288,264,5
288,235,5
288,175,5
288,290,5
288,128,4
289,193,4
289,264,4
289,98,5
289,126,5
289,93,3
289,211,2
290,30,5
290,120,2
290,295,5
290,14,2
290,288,4
290,211,3
290,34,5
290,97,4
290,293,4
291,297,4
291,20,2
291,247,2
291,91,2
291,16,5
291,106,4
291,66,2
292,299,5
292,2,5
292,191,4
292,233,4
292,234,4
292,97,3
293,8,4
293,294,2
293,256,4
293,207,4
293,168,2
294,232,5
294,217,2
294,158,3
294,119,4
294,186,4
294,197,4
294,42,4
294,252,3
294,161,4
294,94,4
294,265,4
294,174,3
294,220,5
295,199,4
295,298,2
295,89,4
295,144,4
295,263,3
295,114,4
295,161,4
295,96,2
295,85,4
295,23,4
295,7,2
295,87,4
295,157,3
295,292,3
296,241,4
296,19,3
296,29,2
296,41,2
296,16,4
296,152,4
296,228,4
296,248,4
296,33,4
297,68,4
297,90,4
297,52,4
297,142,4
297,1,4
297,72,4
297,175,4
297,271,2
297,107,3
297,117,2
297,21,4
297,283,5
297,226,4
298,293,3
298,242,5
298,216,2
298,215,5
298,27,4
298,120,5
298,253,4
298,114,2
298,6,4
298,50,4
298,281,4
298,255,4
299,33,4
299,286,4
299,65,5
299,34,4
299,221,5
299,92,3
299,254,3
299,70,5
299,195,3
299,85,4
299,145,4
300,265,4
300,224,3
300,135,2
300,139,4
300,122,4
